site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
LEF 1996 6 19 0 29 0 1996-06-19T00:29:00Z 1996.4645358986036 55-91 359.73 0.116 45.93 -90.27 868.0 472.0 396.0 N 71202 S1 1996-07-18T08:12:00 .N.
LEF 1996 6 19 0 29 0 1996-06-19T00:29:00Z 1996.4645358986036 56-91 359.79 0.116 45.93 -90.27 868.0 472.0 396.0 N 71203 S1 1996-07-18T08:14:00 .N.
LEF 1996 6 19 16 5 0 1996-06-19T16:05:00Z 1996.4663118548876 901-91 364.46 0.116 45.93 -90.27 477.0 472.0 5.0 P 70975 S1 1996-08-13T11:08:00 EN.
LEF 1996 6 19 18 12 0 1996-06-19T18:12:00Z 1996.4665528233152 902-91 357.75 0.116 45.93 -90.27 477.0 472.0 5.0 P 70976 S1 1996-08-13T11:10:00 E..
LEF 1996 6 19 23 16 0 1996-06-19T23:16:00Z 1996.4671296296297 883-91 357.08 0.116 45.93 -90.27 483.0 472.0 11.0 N 70977 S1 1996-08-13T08:30:00 EN.
LEF 1996 6 19 23 16 0 1996-06-19T23:16:00Z 1996.4671296296297 884-91 354.47 0.116 45.93 -90.27 548.0 472.0 76.0 N 70978 S1 1996-08-13T08:28:00 EN.
LEF 1996 6 19 23 16 0 1996-06-19T23:16:00Z 1996.4671296296297 951-91 357.83 0.116 45.93 -90.27 716.0 472.0 244.0 N 70979 S1 1996-08-13T09:28:00 EN.
LEF 1996 6 20 0 22 0 1996-06-20T00:22:00Z 1996.4672548573162 867-91 353.93 0.116 45.93 -90.27 502.0 472.0 30.0 N 70980 S1 1996-08-13T09:30:00 EN.
LEF 1996 6 20 0 22 0 1996-06-20T00:22:00Z 1996.4672548573162 868-91 358.75 0.116 45.93 -90.27 868.0 472.0 396.0 N 70981 S1 1996-08-13T09:34:00 EN.
LEF 1996 6 20 0 22 0 1996-06-20T00:22:00Z 1996.4672548573162 952-91 374.15 0.116 45.93 -90.27 594.0 472.0 122.0 N 70982 S1 1996-08-13T09:32:00 EN.
LEF 1996 6 20 11 22 0 1996-06-20T11:22:00Z 1996.4685071341833 921-91 406.86 0.116 45.93 -90.27 483.0 472.0 11.0 N 70983 S1 1996-08-13T11:40:00 EN.
LEF 1996 6 20 11 22 0 1996-06-20T11:22:00Z 1996.4685071341833 922-91 366.94 0.116 45.93 -90.27 716.0 472.0 244.0 N 70984 S1 1996-08-13T08:24:00 EN.
LEF 1996 6 20 11 22 0 1996-06-20T11:22:00Z 1996.4685071341833 923-91 398.15 0.116 45.93 -90.27 548.0 472.0 76.0 N 70985 S1 1996-08-13T11:42:00 EN.
LEF 1996 6 20 12 13 0 1996-06-20T12:13:00Z 1996.468603901032 863-91 389.51 0.116 45.93 -90.27 502.0 472.0 30.0 N 70986 S1 1996-08-13T11:04:00 EN.
LEF 1996 6 20 12 13 0 1996-06-20T12:13:00Z 1996.468603901032 864-91 389.85 0.116 45.93 -90.27 594.0 472.0 122.0 N 70987 S1 1996-08-09T10:02:00 EN.
LEF 1996 6 20 12 17 0 1996-06-20T12:17:00Z 1996.468611490589 924-91 387.97 0.116 45.93 -90.27 868.0 472.0 396.0 N 70988 S1 1996-08-13T08:26:00 EN.
LEF 1996 6 20 14 23 0 1996-06-20T14:23:00Z 1996.4688505616273 926-91 360.33 0.116 45.93 -90.27 477.0 472.0 5.0 P 70989 S1 1996-08-09T10:00:00 EN.
LEF 1996 6 20 16 25 0 1996-06-20T16:25:00Z 1996.4690820431088 925-91 355.38 0.116 45.83 -90.12 477.0 472.0 5.0 P 70990 S1 1996-08-13T11:06:00 EN.
LEF 1996 6 20 18 37 0 1996-06-20T18:37:00Z 1996.4693324984821 968-91 358.86 0.116 45.83 -90.12 477.0 472.0 5.0 P 70991 S1 1996-08-09T10:04:00 E..
LEF 1996 6 20 21 10 0 1996-06-20T21:10:00Z 1996.4696227990285 321-91 356.24 0.116 45.93 -90.27 483.0 472.0 11.0 N 70992 S1 1996-08-09T10:06:00 E..
LEF 1996 6 20 21 10 0 1996-06-20T21:10:00Z 1996.4696227990285 322-91 356.31 0.116 45.93 -90.27 716.0 472.0 244.0 N 70993 S1 1996-08-13T10:34:00 E..
LEF 1996 6 20 21 10 0 1996-06-20T21:10:00Z 1996.4696227990285 967-91 356.27 0.116 45.93 -90.27 548.0 472.0 76.0 N 70994 S1 1996-08-13T10:32:00 E..
LEF 1996 6 20 21 40 0 1996-06-20T21:40:00Z 1996.4696797207043 23-91 355.18 0.116 45.93 -90.27 477.0 472.0 5.0 P 70995 S1 1996-08-13T10:36:00 E..
LEF 1996 6 21 10 12 0 1996-06-21T10:12:00Z 1996.471106557377 24-91 354.21 0.116 45.93 -90.27 716.0 472.0 244.0 N 70996 S1 1996-08-13T10:38:00 EN.
LEF 1996 6 21 10 12 0 1996-06-21T10:12:00Z 1996.471106557377 965-91 -999.99 -999.999 45.93 -90.27 483.0 472.0 11.0 N 70997 S1 1996-08-13T11:36:00 EN.
LEF 1996 6 21 10 12 0 1996-06-21T10:12:00Z 1996.471106557377 966-91 377.88 0.116 45.93 -90.27 548.0 472.0 76.0 N 70998 S1 1996-08-13T11:38:00 EN.
LEF 1996 7 2 19 56 0 1996-07-02T19:56:00Z 1996.5022692774742 143-91 355.79 0.116 45.93 -90.27 868.0 472.0 396.0 N 71204 S1 1996-07-18T08:20:00 ...
LEF 1996 7 2 19 56 0 1996-07-02T19:56:00Z 1996.5022692774742 1799-91 356.14 0.116 45.93 -90.27 868.0 472.0 396.0 N 71205 S1 1996-07-18T08:22:00 ...
LEF 1996 7 10 16 23 0 1996-07-10T16:23:00Z 1996.5237230570735 1283-91 354.36 0.116 45.93 -90.27 868.0 472.0 396.0 N 71206 S1 1996-08-01T09:24:00 .N.
LEF 1996 7 10 16 23 0 1996-07-10T16:23:00Z 1996.5237230570735 1284-91 354.01 0.116 45.93 -90.27 868.0 472.0 396.0 N 71207 S1 1996-08-01T09:26:00 .N.
LEF 1996 7 16 15 19 0 1996-07-16T15:19:00Z 1996.5399950667882 1905-91 344.95 0.116 45.93 -90.27 868.0 472.0 396.0 N 71208 S1 1996-08-05T09:24:00 +N.
LEF 1996 7 16 15 19 0 1996-07-16T15:19:00Z 1996.5399950667882 1906-91 343.64 0.116 45.93 -90.27 868.0 472.0 396.0 N 71209 S1 1996-08-05T09:26:00 -N.
LEF 1996 7 23 15 29 0 1996-07-23T15:29:00Z 1996.5591397237401 1023-91 348.8 0.116 45.93 -90.27 868.0 472.0 396.0 N 71210 S1 1996-08-09T08:44:00 .N.
LEF 1996 7 23 15 29 0 1996-07-23T15:29:00Z 1996.5591397237401 1024-91 349.14 0.116 45.93 -90.27 868.0 472.0 396.0 N 71211 S1 1996-08-09T08:46:00 .N.
LEF 1996 7 31 16 28 0 1996-07-31T16:28:00Z 1996.5811095931997 214-91 356.43 0.116 45.93 -90.27 868.0 472.0 396.0 N 71212 S1 1996-08-09T08:40:00 .N.
LEF 1996 8 7 15 50 0 1996-08-07T15:50:00Z 1996.6001631754705 1785-91 365.23 0.116 45.93 -90.27 868.0 472.0 396.0 N 71213 S1 1996-09-06T09:48:00 .X.
LEF 1996 8 7 15 50 0 1996-08-07T15:50:00Z 1996.6001631754705 1786-91 365.27 0.116 45.93 -90.27 868.0 472.0 396.0 N 71214 S1 1996-09-06T09:50:00 .X.
LEF 1996 8 14 14 53 0 1996-08-14T14:53:00Z 1996.6191807073467 731-91 363.27 0.116 45.93 -90.27 868.0 472.0 396.0 N 71215 S1 1996-08-27T08:08:00 .X.
LEF 1996 8 14 14 53 0 1996-08-14T14:53:00Z 1996.6191807073467 732-91 363.12 0.116 45.93 -90.27 868.0 472.0 396.0 N 71216 S1 1996-08-27T08:10:00 .X.
LEF 1996 8 21 15 34 0 1996-08-21T15:34:00Z 1996.6383841833638 1961-91 350.51 0.116 45.93 -90.27 868.0 472.0 396.0 N 71217 S1 1996-09-10T08:20:00 .N.
LEF 1996 8 21 15 34 0 1996-08-21T15:34:00Z 1996.6383841833638 1962-91 350.51 0.116 45.93 -90.27 868.0 472.0 396.0 N 71218 S1 1996-09-10T08:22:00 .N.
LEF 1996 8 28 15 45 0 1996-08-28T15:45:00Z 1996.657530737705 1957-91 348.24 0.116 45.93 -90.27 868.0 472.0 396.0 N 71219 S1 1996-09-10T08:16:00 .N.
LEF 1996 8 28 15 45 0 1996-08-28T15:45:00Z 1996.657530737705 1958-91 348.22 0.116 45.93 -90.27 868.0 472.0 396.0 N 71220 S1 1996-09-10T08:18:00 .N.
LEF 1996 9 11 15 18 0 1996-09-11T15:18:00Z 1996.695730874317 1007-91 354.19 0.116 45.93 -90.27 868.0 472.0 396.0 N 71221 S1 1996-09-20T09:52:00 .N.
LEF 1996 9 11 15 18 0 1996-09-11T15:18:00Z 1996.695730874317 1008-91 353.99 0.116 45.93 -90.27 868.0 472.0 396.0 N 71222 S1 1996-09-20T09:54:00 .N.
LEF 1996 9 18 15 33 0 1996-09-18T15:33:00Z 1996.714885018215 625-91 352.36 0.116 45.93 -90.27 868.0 472.0 396.0 N 71223 S1 1996-10-02T15:12:00 .N.
LEF 1996 9 18 15 33 0 1996-09-18T15:33:00Z 1996.714885018215 626-91 352.26 0.116 45.93 -90.27 868.0 472.0 396.0 N 71224 S1 1996-10-02T15:14:00 .N.
LEF 1996 9 24 14 52 0 1996-09-24T14:52:00Z 1996.731200667881 379-91 360.54 0.116 45.93 -90.27 868.0 472.0 396.0 N 71225 S1 1996-10-02T14:20:00 .N.
LEF 1996 10 2 17 16 0 1996-10-02T17:16:00Z 1996.753331815422 119-91 358.58 0.116 45.93 -90.27 868.0 472.0 396.0 N 71226 S1 1996-10-24T15:15:00 .N.
LEF 1996 10 2 17 16 0 1996-10-02T17:16:00Z 1996.753331815422 120-91 358.57 0.116 45.93 -90.27 868.0 472.0 396.0 N 71227 S1 1996-10-24T15:17:00 .N.
LEF 1996 10 16 16 31 0 1996-10-16T16:31:00Z 1996.7914977990285 1297-91 371.08 0.116 45.93 -90.27 868.0 472.0 396.0 N 71228 S1 1996-10-24T15:13:00 +N.
LEF 1996 10 16 16 31 0 1996-10-16T16:31:00Z 1996.7914977990285 1298-91 369.83 0.116 45.93 -90.27 868.0 472.0 396.0 N 71229 S1 1996-10-24T15:14:00 -N.
LEF 1996 10 23 15 32 0 1996-10-23T15:32:00Z 1996.8105115361263 127-91 377.76 0.116 45.93 -90.27 868.0 472.0 396.0 N 71230 S1 1996-11-08T16:12:00 .X.
LEF 1996 10 23 15 32 0 1996-10-23T15:32:00Z 1996.8105115361263 128-91 377.58 0.116 45.93 -90.27 868.0 472.0 396.0 N 71231 S1 1996-11-08T16:13:00 .X.
LEF 1996 10 31 15 15 0 1996-10-31T15:15:00Z 1996.8323372040072 731-91 363.21 0.116 45.93 -90.27 868.0 472.0 396.0 N 71232 S1 1996-11-08T16:10:00 .N.
LEF 1996 10 31 15 15 0 1996-10-31T15:15:00Z 1996.8323372040072 732-91 363.07 0.116 45.93 -90.27 868.0 472.0 396.0 N 71233 S1 1996-11-08T16:11:00 .N.
LEF 1996 11 6 16 34 0 1996-11-06T16:34:00Z 1996.8488805403765 1051-91 375.86 0.116 45.93 -90.27 868.0 472.0 396.0 N 71234 S1 1996-11-19T15:12:00 +N.
LEF 1996 11 6 16 34 0 1996-11-06T16:34:00Z 1996.8488805403765 1052-91 375.35 0.116 45.93 -90.27 868.0 472.0 396.0 N 71235 S1 1996-11-19T15:13:00 -N.
LEF 1996 11 13 15 20 0 1996-11-13T15:20:00Z 1996.8678658166364 547-91 366.46 0.116 45.93 -90.27 868.0 472.0 396.0 N 71236 S1 1996-12-05T16:39:00 .N.
LEF 1996 11 13 15 20 0 1996-11-13T15:20:00Z 1996.8678658166364 548-91 366.48 0.116 45.93 -90.27 868.0 472.0 396.0 N 71237 S1 1996-12-05T16:40:00 .N.
LEF 1996 11 20 16 26 0 1996-11-20T16:26:00Z 1996.887116727383 1291-91 364.98 0.116 45.93 -90.27 868.0 472.0 396.0 N 71238 S1 1996-12-09T13:05:00 .N.
LEF 1996 11 20 16 26 0 1996-11-20T16:26:00Z 1996.887116727383 1292-91 364.99 0.116 45.93 -90.27 868.0 472.0 396.0 N 71239 S1 1996-12-09T13:06:00 .N.
LEF 1996 11 27 16 24 0 1996-11-27T16:24:00Z 1996.9062386156647 1853-91 364.04 0.116 45.93 -90.27 868.0 472.0 396.0 N 71240 S1 1996-12-19T13:03:00 .N.
LEF 1996 11 27 16 24 0 1996-11-27T16:24:00Z 1996.9062386156647 1854-91 364.07 0.116 45.93 -90.27 868.0 472.0 396.0 N 71241 S1 1996-12-19T13:04:00 .N.
LEF 1996 12 4 16 30 0 1996-12-04T16:30:00Z 1996.92537568306 779-91 368.73 0.116 45.93 -90.27 868.0 472.0 396.0 N 71242 S1 1996-12-19T13:05:00 .N.
LEF 1996 12 4 16 30 0 1996-12-04T16:30:00Z 1996.92537568306 780-91 368.68 0.116 45.93 -90.27 868.0 472.0 396.0 N 71243 S1 1996-12-19T13:06:00 .N.
LEF 1996 12 11 17 35 0 1996-12-11T17:35:00Z 1996.9446246964178 691-91 370.41 0.116 45.93 -90.27 868.0 472.0 396.0 N 71244 S1 1996-12-31T13:18:00 .N.
LEF 1996 12 11 17 35 0 1996-12-11T17:35:00Z 1996.9446246964178 692-91 370.33 0.116 45.93 -90.27 868.0 472.0 396.0 N 71245 S1 1996-12-31T13:19:00 .N.
LEF 1996 12 20 15 44 0 1996-12-20T15:44:00Z 1996.9690042501518 67-91 367.06 0.116 45.93 -90.27 868.0 472.0 396.0 N 71246 S1 1996-12-31T13:16:00 .N.
LEF 1996 12 20 15 44 0 1996-12-20T15:44:00Z 1996.9690042501518 68-91 366.94 0.116 45.93 -90.27 868.0 472.0 396.0 N 71247 S1 1996-12-31T13:17:00 .N.
LEF 1997 1 8 18 45 0 1997-01-08T18:45:00Z 1997.0213184931506 1907-91 372.33 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71248 S1 1997-02-03T14:37:00 ...
LEF 1997 1 8 18 45 0 1997-01-08T18:45:00Z 1997.0213184931506 1908-91 372.24 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71249 S1 1997-02-03T14:38:00 ...
LEF 1997 1 15 16 28 0 1997-01-15T16:28:00Z 1997.0402359208524 1995-91 370.44 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71250 S1 1997-02-06T16:27:00 .N.
LEF 1997 1 15 16 28 0 1997-01-15T16:28:00Z 1997.0402359208524 1996-91 370.36 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71251 S1 1997-02-06T16:28:00 .N.
LEF 1997 1 28 19 27 0 1997-01-28T19:27:00Z 1997.0761929223745 1773-91 369.57 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71252 S1 1997-02-24T16:28:00 ...
LEF 1997 1 28 19 27 0 1997-01-28T19:27:00Z 1997.0761929223745 1774-91 369.58 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71253 S1 1997-02-24T16:29:00 ...
LEF 1997 2 6 19 2 0 1997-02-06T19:02:00Z 1997.100802891933 2051-91 369.78 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71254 S1 1997-02-24T16:26:00 ...
LEF 1997 2 6 19 2 0 1997-02-06T19:02:00Z 1997.100802891933 2052-91 369.71 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71255 S1 1997-02-24T16:27:00 ...
LEF 1997 2 13 16 48 0 1997-02-13T16:48:00Z 1997.1197260273973 649-91 369.91 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71256 S1 1997-03-10T13:39:00 .N.
LEF 1997 2 13 16 48 0 1997-02-13T16:48:00Z 1997.1197260273973 650-91 369.89 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71257 S1 1997-03-10T13:40:00 .N.
LEF 1997 2 19 17 5 0 1997-02-19T17:05:00Z 1997.1361967275495 457-91 372.68 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71258 S1 1997-03-13T11:49:00 .N.
LEF 1997 2 19 17 5 0 1997-02-19T17:05:00Z 1997.1361967275495 458-91 372.62 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71259 S1 1997-03-13T11:50:00 .N.
LEF 1997 2 26 18 15 0 1997-02-26T18:15:00Z 1997.1555079908676 41-91 369.85 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71260 S1 1997-03-13T13:20:00 ...
LEF 1997 2 26 18 15 0 1997-02-26T18:15:00Z 1997.1555079908676 42-91 369.8 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71261 S1 1997-03-13T13:21:00 ...
LEF 1997 3 4 17 49 0 1997-03-04T17:49:00Z 1997.1718968797566 985-91 374.4 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71262 S1 1997-03-13T13:13:00 .N.
LEF 1997 3 4 17 49 0 1997-03-04T17:49:00Z 1997.1718968797566 986-91 374.31 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71263 S1 1997-03-13T13:14:00 .N.
LEF 1997 3 11 16 40 0 1997-03-11T16:40:00Z 1997.1909436834094 591-91 370.64 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71264 S1 1997-03-31T13:26:00 .N.
LEF 1997 3 11 16 40 0 1997-03-11T16:40:00Z 1997.1909436834094 592-91 370.54 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71265 S1 1997-03-31T13:27:00 .N.
LEF 1997 3 18 16 39 0 1997-03-18T16:39:00Z 1997.2101198630137 135-91 369.67 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71266 S1 1997-03-31T13:24:00 .N.
LEF 1997 3 18 16 39 0 1997-03-18T16:39:00Z 1997.2101198630137 136-91 369.7 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71267 S1 1997-03-31T13:25:00 .N.
LEF 1997 3 26 16 0 0 1997-03-26T16:00:00Z 1997.2319634703197 981-91 371.45 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71268 S1 1997-04-10T14:41:00 .N.
LEF 1997 3 26 16 0 0 1997-03-26T16:00:00Z 1997.2319634703197 982-91 371.27 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71269 S1 1997-04-10T14:42:00 .N.
LEF 1997 4 4 17 58 0 1997-04-04T17:58:00Z 1997.2568455098935 4239-91 373.92 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71270 S1 1997-04-10T14:43:00 .N.
LEF 1997 4 4 17 58 0 1997-04-04T17:58:00Z 1997.2568455098935 4240-91 374.29 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71271 S1 1997-04-10T14:45:00 .N.
LEF 1997 4 9 17 36 0 1997-04-09T17:36:00Z 1997.270502283105 297-91 369.23 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71272 S1 1997-05-15T11:21:00 .N.
LEF 1997 4 9 17 36 0 1997-04-09T17:36:00Z 1997.270502283105 298-91 369.22 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71273 S1 1997-05-15T11:22:00 .N.
LEF 1997 4 22 14 59 0 1997-04-22T14:59:00Z 1997.3058200152207 855-91 370.04 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71274 S1 1997-05-15T11:23:00 .N.
LEF 1997 4 22 14 59 0 1997-04-22T14:59:00Z 1997.3058200152207 856-91 369.96 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71275 S1 1997-05-15T11:24:00 .N.
LEF 1997 5 1 14 42 0 1997-05-01T14:42:00Z 1997.3304452054795 215-91 368.64 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71276 S1 1997-05-28T15:26:00 .N.
LEF 1997 5 1 14 42 0 1997-05-01T14:42:00Z 1997.3304452054795 216-91 368.61 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71277 S1 1997-05-28T15:27:00 .N.
LEF 1997 5 7 15 28 0 1997-05-07T15:28:00Z 1997.3469710806696 1061-91 371.36 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71278 S1 1997-05-28T15:57:00 .N.
LEF 1997 5 7 15 28 0 1997-05-07T15:28:00Z 1997.3469710806696 1062-91 371.3 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71279 S1 1997-05-28T15:58:00 .N.
LEF 1997 5 14 17 10 0 1997-05-14T17:10:00Z 1997.3663432267883 4307-91 368.39 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71280 S1 1997-06-19T15:12:00 .N.
LEF 1997 5 14 17 10 0 1997-05-14T17:10:00Z 1997.3663432267883 4308-91 368.33 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71281 S1 1997-06-19T15:13:00 .N.
LEF 1997 5 21 15 11 0 1997-05-21T15:11:00Z 1997.3852949010654 41-91 367.26 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71282 S1 1997-06-19T15:09:00 .N.
LEF 1997 5 21 15 11 0 1997-05-21T15:11:00Z 1997.3852949010654 42-91 367.22 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71283 S1 1997-06-19T15:10:00 .N.
LEF 1997 5 28 14 55 0 1997-05-28T14:55:00Z 1997.404442541857 481-91 368.81 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71284 S1 1997-06-19T13:51:00 .N.
LEF 1997 5 28 14 55 0 1997-05-28T14:55:00Z 1997.404442541857 482-91 368.78 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71285 S1 1997-06-19T13:52:00 .N.
LEF 1997 6 5 15 37 0 1997-06-05T15:37:00Z 1997.4264402587519 483-91 373.77 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71286 S1 1997-06-19T13:48:00 .N.
LEF 1997 6 5 15 37 0 1997-06-05T15:37:00Z 1997.4264402587519 484-91 374.14 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71287 S1 1997-06-19T13:49:00 .N.
LEF 1997 6 11 16 3 0 1997-06-11T16:03:00Z 1997.4429280821919 649-91 360.86 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71288 S1 1997-06-30T15:39:00 .N.
LEF 1997 6 11 16 3 0 1997-06-11T16:03:00Z 1997.4429280821919 650-91 361.09 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71289 S1 1997-06-30T15:40:00 .N.
LEF 1997 6 18 15 7 0 1997-06-18T15:07:00Z 1997.4619996194824 1603-91 369.77 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71290 S1 1997-07-14T13:35:00 .N.
LEF 1997 6 18 15 7 0 1997-06-18T15:07:00Z 1997.4619996194824 1604-91 370.14 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71291 S1 1997-07-14T13:36:00 .N.
LEF 1997 6 25 14 1 0 1997-06-25T14:01:00Z 1997.481052130898 1201-91 358.68 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71292 S1 1997-07-14T14:03:00 .N.
LEF 1997 6 25 14 1 0 1997-06-25T14:01:00Z 1997.481052130898 1202-91 358.72 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71293 S1 1997-07-14T14:04:00 .N.
LEF 1997 7 3 16 10 0 1997-07-03T16:10:00Z 1997.503215372907 4567-91 361.27 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71294 S1 1997-07-28T16:08:00 .N.
LEF 1997 7 3 16 10 0 1997-07-03T16:10:00Z 1997.503215372907 4568-91 360.92 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71295 S1 1997-07-28T16:09:00 .N.
LEF 1997 7 10 10 30 0 1997-07-10T10:30:00Z 1997.5217465753424 871-91 346.93 -999.999 45.93 -90.27 868.0 472.0 396.0 N 70999 S1 1997-08-07T15:56:00 EN.
LEF 1997 7 10 10 30 0 1997-07-10T10:30:00Z 1997.5217465753424 897-91 385.96 -999.999 45.93 -90.27 502.0 472.0 30.0 N 71000 S1 1997-08-07T15:54:00 EN.
LEF 1997 7 10 10 30 0 1997-07-10T10:30:00Z 1997.5217465753424 909-91 426.63 -999.999 45.93 -90.27 483.0 472.0 11.0 N 71001 S1 1997-08-07T15:53:00 EN.
LEF 1997 7 10 10 30 0 1997-07-10T10:30:00Z 1997.5217465753424 912-91 354.76 -999.999 45.93 -90.27 548.0 472.0 76.0 N 71002 S1 1997-08-07T15:55:00 EN.
LEF 1997 7 10 20 45 0 1997-07-10T20:45:00Z 1997.5229166666666 322-91 345.83 -999.999 45.93 -90.27 502.0 472.0 30.0 N 71003 S1 1997-07-21T15:32:00 E..
LEF 1997 7 10 20 45 0 1997-07-10T20:45:00Z 1997.5229166666666 933-91 346.73 -999.999 45.93 -90.27 548.0 472.0 76.0 N 71004 S1 1997-07-21T15:26:00 E..
LEF 1997 7 10 20 45 0 1997-07-10T20:45:00Z 1997.5229166666666 934-91 347.18 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71005 S1 1997-07-21T15:27:00 E..
LEF 1997 7 10 20 45 0 1997-07-10T20:45:00Z 1997.5229166666666 975-91 345.6 -999.999 45.93 -90.27 483.0 472.0 11.0 N 71006 S1 1997-07-21T15:31:00 E..
LEF 1997 7 11 14 45 0 1997-07-11T14:45:00Z 1997.5249714611873 23-91 341.38 -999.999 45.93 -90.27 502.0 472.0 30.0 N 71007 S1 1997-07-21T15:34:00 EN.
LEF 1997 7 11 14 45 0 1997-07-11T14:45:00Z 1997.5249714611873 32-91 346.31 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71008 S1 1997-07-21T15:30:00 EN.
LEF 1997 7 11 14 45 0 1997-07-11T14:45:00Z 1997.5249714611873 872-91 340.74 -999.999 45.93 -90.27 483.0 472.0 11.0 N 71009 S1 1997-07-21T15:33:00 EN.
LEF 1997 7 11 14 45 0 1997-07-11T14:45:00Z 1997.5249714611873 951-91 342.19 -999.999 45.93 -90.27 548.0 472.0 76.0 N 71010 S1 1997-07-21T15:29:00 EN.
LEF 1997 7 17 16 51 0 1997-07-17T16:51:00Z 1997.541649543379 1025-91 367.75 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71296 S1 1997-07-28T16:10:00 -N.
LEF 1997 7 17 16 51 0 1997-07-17T16:51:00Z 1997.541649543379 1026-91 369.51 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71297 S1 1997-07-28T16:11:00 +N.
LEF 1997 7 23 14 24 0 1997-07-23T14:24:00Z 1997.557808219178 1913-91 351.25 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71298 L6 1997-08-11T12:10:00 +N.
LEF 1997 7 23 14 24 0 1997-07-23T14:24:00Z 1997.557808219178 1914-91 350.55 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71299 L6 1997-08-11T12:20:00 -N.
LEF 1997 7 30 15 2 0 1997-07-30T15:02:00Z 1997.5770585996956 2043-91 352.7 -999.999 45.93 -90.27 868.0 472.0 396.0 N 71300 L6 1997-08-12T12:14:00 .N.
LEF 1997 8 7 13 50 0 1997-08-07T13:50:00Z 1997.5988394216133 1017-91 349.04 0.073 45.93 -90.27 868.0 472.0 396.0 N 71301 L3 1997-08-27T12:02:00 .N.
LEF 1997 8 7 13 50 0 1997-08-07T13:50:00Z 1997.5988394216133 1018-91 348.97 0.073 45.93 -90.27 868.0 472.0 396.0 N 71302 L3 1997-08-27T12:15:00 .N.
LEF 1997 8 13 15 40 0 1997-08-13T15:40:00Z 1997.6154870624048 4153-91 358.17 0.073 45.93 -90.27 868.0 472.0 396.0 N 71303 L3 1997-08-27T11:34:00 -N.
LEF 1997 8 13 15 40 0 1997-08-13T15:40:00Z 1997.6154870624048 4154-91 361.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71304 L3 1997-08-27T11:48:00 +N.
LEF 1997 8 21 16 11 0 1997-08-21T16:11:00Z 1997.637463850837 4716-91 354.39 0.073 45.93 -90.27 868.0 472.0 396.0 N 71305 L3 1997-09-04T16:06:00 +N.
